"Study_ID","Citation","Data Source Notes","SAR_TYPE","Island.Type","Study location","Biogeo_realm","Island_area","Species Richness"
"43","Borowiec, L.; Salata, S. 2018. Notes on ants (Hymenoptera: Formicidae) of Samos Island, Greece. Annals of the Upper Silesian Museum, Entomology 27(online003):1-13.",NA,"Insular","Continental","Aegean Sea","Palearctic",477335000,56
"44","Borowiec, L.; Salata, S. 2018e. Notes on ants (Hymenoptera: Formicidae) of Zakynthos Island, Greece. Annals of the Upper Silesian Museum, Entomology 27 (004):1-13.",NA,"Insular","Continental","Ionian islands","Palearctic",405540338,45
"45","Collingwood, C. A. 1993b. A comparative study of the ant fauna of five Greek islands. Biologia Gallo-Hellenica 20:191-197.",NA,"Insular","Continental","Ionian islands","Palearctic",786579000,26
"45","Collingwood, C. A. 1993b. A comparative study of the ant fauna of five Greek islands. Biologia Gallo-Hellenica 20:191-197.",NA,"Insular","Continental","Ionian islands","Palearctic",76197450,17
"45","Collingwood, C. A. 1993b. A comparative study of the ant fauna of five Greek islands. Biologia Gallo-Hellenica 20:191-197.",NA,"Insular","Continental","Ionian islands","Palearctic",302250000,40
"45","Collingwood, C. A. 1993b. A comparative study of the ant fauna of five Greek islands. Biologia Gallo-Hellenica 20:191-197.",NA,"Insular","Continental","Ionian islands","Palearctic",842523000,32
"45","Collingwood, C. A. 1993b. A comparative study of the ant fauna of five Greek islands. Biologia Gallo-Hellenica 20:191-197.",NA,"Insular","Continental","Ionian islands","Palearctic",405540338,24
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",12892323.28,66
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1431925.361,59
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1090311.275,68
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",550816.0912,54
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",463698.7829,48
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",322934.0729,40
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",120200.0001,30
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",28999.80836,35
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",28323.27532,35
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",25526.66665,29
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",22328.2375,19
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",17378.30584,34
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",15445.42073,31
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",15349,28
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",15243.81835,26
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",13992.96964,28
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",12552.66666,34
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",12024.72552,26
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",12020.5948,36
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",9647.009629,22
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",8329.445636,28
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",6661.450238,26
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",6400,27
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",5908.701887,21
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",5861.666668,22
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",3482.999996,18
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",3438.333337,21
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",3046,17
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",2265.333331,19
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1651.666666,11
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1607.666666,13
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1451.666668,22
"46","Zhao, Y, Dunn, RR, Zhou, H, Si, X, Ding, P. Island area, not isolation, drives taxonomic, phylogenetic and functional diversity of ants on land‐bridge islands. J Biogeogr. 2020; 47: 1627– 1637.",NA,"Mainland","Habitat-Patches","Thousand Island Lake","Palearctic",1328.666668,13
"47","Poldi, B.; Mei, M.; Rigato, F. 1995. Hymenoptera Formicidae. Checklist delle Specie della Fauna Italiana 102:1-10.",NA,"Insular","Oceanic","Mediterranean Sea","Palearctic",25710800000,95
"47","Poldi, B.; Mei, M.; Rigato, F. 1995. Hymenoptera Formicidae. Checklist delle Specie della Fauna Italiana 102:1-10.",NA,"Insular","Oceanic","Mediterranean Sea","Palearctic",24089500000,65
"48","Legakis A. 2011. Annotated list of the ants (Hymenoptera, Formicidae) of Greece. Hellenic Zoological Archives. 7:1-55.",NA,"Insular","Oceanic","Greek Islands","Palearctic",8337170000,92
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",1.401e+09,48
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",287230000,21
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",111136000,11
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",65759798,2
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",61486318,2
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",66407295,7
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",34602241,5
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",41258511,5
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",26987676,2
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",14615303,2
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",4636079,5
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",7428085,1
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",4558379,3
"49","Menozzi, C. 1936b. Nuovi contributi alla conoscenza della fauna delle Isole italiane dell'Egeo. VI. Hymenoptera - Formicidae. Bollettino del Laboratorio di Zoologia Generale e Agraria della Reale Scuola Superiore d'Agricoltura. Portici 29:262-311.",NA,"Insular","Oceanic","Greek Dodecanese islands","Palearctic",302250000,30
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",129000,2
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",22000,2
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",47000,2
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",39000,3
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",37000,4
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",20000,4
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",72000,5
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",93000,6
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",136000,7
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",156000,9
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",704000,10
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",1275000,14
"14a","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",8684000,16
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",140000,1
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",35000,2
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",80599000,2
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",931000,2
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",377000,3
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",998000,3
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",3868000,3
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",4192000,3
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",29000,4
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",4000,4
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",4000,4
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",2900000,4
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",533000,5
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",139870000,5
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",25000,5
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",30000,7
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",162260000,7
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",87000,8
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",38000,10
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",41534000,10
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",138650000,14
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",4490000,14
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",924100000,25
"14b","Boulton, A. M., & Ward, P. S. (2002). Ants. In T. J. Case, M. L. Cody, & E. Exequiel (Eds.), Island Biogeography of the Sea of Cortez (pp. 112–126). Oxford University Press.",NA,"Insular","Oceanic","Seea of Cortez","Neotropic",1173400000,37
